packet_count,byte_count,duration,packet_rate,label
2709,325080,1.8606435871197473,1455.9478337242963,1
2107,210700,0.1407653001580793,14968.17750989655,1
2462,164954,0.25652437575463194,9597.5284717384,1
608,41952,0.42923921947682553,1416.4595694239113,1
2870,235340,1.6412549871932103,1748.6618608289052,1
3624,420384,1.5123082487429111,2396.3368599043274,1
578,38726,1.876240897795364,308.0627869689688,1
4123,263872,1.7328840704077793,2379.2705296377862,1
796,62088,0.2154557329285759,3694.4944057899634,1
4740,364980,0.7913483220436011,5989.777027338967,1
1290,147060,1.10516104494247,1167.2506969942574,1
4133,338906,1.7443659998320118,2369.3422139608438,1
4498,287872,1.0005976912187649,4495.313190780273,1
2309,187029,0.11144916237396861,20717.966387689223,1
934,72852,1.152778808764308,810.2161428532656,1
2664,277056,1.5153455884607017,1758.0148187227107,1
2908,267536,1.050279319871045,2768.7872597139676,1
4636,296704,0.6120060551068278,7575.0884510297365,1
3457,331872,1.4314186840941796,2415.086542053651,1
2292,245244,0.13046281221756675,17568.224699753813,1
1671,138693,1.1682582782892998,1430.334396985291,1
2855,177010,1.6306230527653296,1750.8644902071528,1
4033,423465,0.6260636921658614,6441.836590216363,1
1693,132054,1.0663586146683293,1587.6460101807081,1
2963,260744,1.0166823845621566,2914.3811725193236,1
982,58920,0.1983818114535714,4950.050575729439,1
4570,415870,0.12543301887179686,36433.78785829053,1
4198,398810,0.941574071832267,4458.491504370817,1
2147,145996,0.6555428996827298,3275.14797435699,1
4264,260104,1.0456378890660856,4077.893546692731,1
3773,422576,1.5639548088280433,2412.4737995641412,1
2174,221748,0.8239194377622997,2638.607490441557,1
2813,241918,1.2141329431301415,2316.8797255001077,1
1194,128952,1.3824695112010414,863.6718497775003,1
2612,295156,0.6696045452806769,3900.809841284952,1
2858,280084,0.31709277440230427,9013.13505294188,1
2160,177120,1.2640105032692717,1708.8465597503473,1
1470,108780,1.1559619861443953,1271.6681150589127,1
1311,123234,0.3675241332771394,3567.1126908322303,1
3007,294686,0.24134646174135255,12459.266973727412,1
2456,292264,0.2262804268283749,10853.788966302342,1
4384,451552,1.5923453633664584,2753.1715800217876,1
569,50072,0.536805109407982,1059.9750077407502,1
1374,116790,0.109808713714278,12512.668198401308,1
3077,193851,0.6846730700023951,4494.115709836866,1
1237,91538,1.7036521167775343,726.08720279102,1
2262,149292,0.17650321836009733,12815.630338168257,1
4711,541765,0.7184822360451535,6556.877489318935,1
1706,102360,1.8047876961583114,945.263536332505,1
1480,100640,0.9615854632536682,1539.124764835981,1
3638,323782,1.1015568123616908,3302.598612413175,1
1338,135138,1.44212756054856,927.7958736819705,1
3659,223199,0.5787845013389062,6321.869351262188,1
2642,253632,1.5234646486249739,1734.204992800179,1
4331,368135,0.6529762185643012,6632.707098464581,1
2104,130448,1.1194493523090034,1879.495482006612,1
3252,282924,1.7558323311715536,1852.113064708263,1
4990,523950,0.6727338293801176,7417.495273870759,1
3832,406192,1.323742262286594,2894.8233422575136,1
4076,334232,1.059993841764356,3845.3053587703043,1
3234,303996,1.6075184289334081,2011.7965317173787,1
3689,324632,1.323510178509536,2787.2849486917794,1
2485,226135,1.9206383840227708,1293.8406420865003,1
968,90024,0.3660348126751174,2644.5572018833373,1
4658,288796,0.3073034414049187,15157.656480203166,1
952,80920,1.3203495506552547,721.0211867967445,1
2311,194124,1.8349068236320298,1259.4644971811633,1
627,68970,0.30265709785491013,2071.6513983774985,1
4571,434245,1.942178366251637,2353.5428462329814,1
2076,217980,0.19636396185619126,10572.204697725418,1
4934,572344,1.3767449311545188,3583.8156279699665,1
1503,148797,1.4040048964480554,1070.5090871138618,1
2592,264384,1.6132032866961388,1606.7410855010403,1
2752,255936,0.11372012723629954,24199.76187928112,1
1610,170660,0.3072054674975885,5240.792141867196,1
1379,146174,1.6677963557613522,826.8395570216268,1
1167,117867,1.5082088039372012,773.7655402577742,1
4218,320568,1.903394278989518,2216.0411253517427,1
1523,112702,0.8019965057588138,1899.0107675830889,1
2136,196512,0.4908819785468638,4351.351431403341,1
1415,96220,1.8471236495803982,766.0559163548355,1
716,44392,0.7797378658021777,918.2573162115123,1
2337,219678,1.4120088937720554,1655.0887252253162,1
2627,170755,1.5975249544266126,1644.4187571034777,1
3568,363936,1.6572359121401241,2152.9825499571452,1
3318,205716,0.7631415744378165,4347.817116954047,1
898,53880,1.5643259995902221,574.049143359653,1
4995,394605,0.5410154886577673,9232.637705793504,1
2040,132600,1.8740369996718274,1088.559084136138,1
2396,155740,1.4082204056582668,1701.4382055343103,1
1322,96506,1.9465060878979847,679.1656127968325,1
1484,124656,0.5760023731125722,2576.378274243623,1
4992,514176,0.2131830567135298,23416.495086230647,1
1352,101400,1.6154132019117522,836.9375701523194,1
3742,366716,0.18242617860486582,20512.40687393421,1
4822,409870,1.3063272951531533,3691.264829182545,1
557,66840,1.8727778534659352,297.41915143281113,1
1879,152199,0.724018881446073,2595.236185342431,1
2997,272727,0.8028683799558729,3732.8659028329407,1
3448,231016,0.6063723367046461,5686.275232703209,1
527,37944,1.7484714104015273,301.4061292995218,1
3125,259375,1.8382861781546964,1699.952943745097,1
1089,99099,1.591503510884198,684.2586224613352,1
1880,124080,0.9089987201087611,2068.2097327651454,1
4670,368930,0.4360019127836453,10710.962184052085,1
4608,299520,1.8020621499268652,2557.07052067378,1
696,53592,1.7503903330062198,397.6255963460733,1
4977,378252,0.9759484654284116,5099.654516916781,1
4176,400896,0.7868744221043649,5307.073000075389,1
904,65992,1.9605634825480323,461.0919299716441,1
1040,92560,0.20625589796593663,5042.280052383069,1
531,31860,1.6822769199271508,315.643633762148,1
3075,267525,0.24506691937335998,12547.593154811853,1
4457,374388,1.9696438782399925,2262.845608406442,1
2110,221550,1.601272287062733,1317.7021903441814,1
4573,439008,0.43485339446797866,10516.187888092345,1
4361,510237,0.41624997591407153,10476.877483111884,1
3053,204551,1.569868258834096,1944.7491742188552,1
4607,304062,1.2291484819886436,3748.123247523618,1
4221,455868,0.664386300658701,6353.23153986637,1
1891,158844,0.11708910052318333,16150.094172305875,1
3128,303416,0.19566769625420996,15986.287260908548,1
621,50301,1.2486549070952537,497.3351696063346,1
1940,172660,1.8052173577105357,1074.6628331008308,1
1805,173280,1.0915112115013799,1653.6705999723195,1
2277,243639,0.8017101944208591,2840.1784283719426,1
3699,358803,0.662981571225816,5579.340603933764,1
3056,278096,1.835695562099134,1664.764061697375,1
1225,144550,1.1282325038672691,1085.7691085844795,1
4147,348348,0.36202874387454553,11454.891552580884,1
3098,244742,0.12360529214884715,25063.65177527631,1
3071,350094,1.2001599624716353,2558.8255699477895,1
1133,69113,0.4912996756412302,2306.1281254078604,1
3184,334320,0.8478805426254648,3755.2459809264333,1
783,67338,1.1972128737455303,654.0190280032255,1
3188,325176,0.19473523367030968,16370.946027144439,1
4794,488988,0.43476374807657936,11026.67833095317,1
599,67687,0.46446758390342857,1289.6486660402618,1
3070,334630,1.3961537967953788,2198.898149363369,1
1064,92568,1.6465614155405799,646.1951494537359,1
2966,240246,0.5267998066938268,5630.222263395444,1
4887,581553,1.7185178365033056,2843.7295768449244,1
3168,351648,1.2747409516197508,2485.2108155579203,1
4151,498120,1.3978816881699818,2969.4930802292906,1
568,50552,1.4578043888370884,389.62703388010914,1
1079,118690,1.3655706612245122,790.1458567017372,1
1063,122245,0.5635200569315323,1886.3569928428556,1
2710,186990,1.8951849076967473,1429.939626995823,1
4458,534960,1.836339796092391,2427.6552789883044,1
1028,79156,1.7161019600087228,599.032006230431,1
1651,176657,1.8456659894828715,894.5280508000183,1
761,80666,1.4471106218763818,525.8754849116212,1
2261,244188,1.0777477440649115,2097.893512142506,1
1560,117000,1.7148181096423,909.7174745404374,1
4949,519645,1.6759929154335278,2952.8764438242542,1
2762,198864,0.520392684972467,5307.530408783767,1
3330,273060,0.6321608938290857,5267.646310466519,1
4053,303975,1.6907841826954328,2397.112559651903,1
2715,276930,0.8193190712450028,3313.727331983619,1
4480,488320,1.1017730674434019,4066.173091701697,1
2913,302952,0.541715698795936,5377.359390681653,1
4319,371434,0.37997657997434453,11366.490009177967,1
2927,190255,1.3971043229886242,2095.0475578936657,1
3399,350097,0.9851238245509081,3450.3276799233986,1
1878,185922,1.9731854296847853,951.7605247571735,1
2199,140736,1.0700698432376579,2055.0060483403527,1
2910,340470,1.8443315302121441,1577.8074344720862,1
2901,295902,1.693803004274691,1712.7139299426658,1
820,68880,1.2717337154384432,644.789070263264,1
2727,237249,0.641857239488628,4248.608307624012,1
3707,437426,0.32799596751978055,11301.968216351443,1
1323,142884,0.8099692518919003,1633.3953380449677,1
833,87465,1.2691423804421393,656.348738200518,1
1919,147763,0.3632375289449692,5283.044418823612,1
4759,423551,1.916027856821165,2483.784347423602,1
2564,189736,1.9897595298285256,1288.5979243034265,1
674,73466,0.7467859650807668,902.5343693050058,1
2051,211253,0.5039687317225828,4069.6969293900634,1
765,68085,1.478746631956081,517.3300033069631,1
3325,375725,0.22392410898188825,14848.78075486252,1
4556,332588,0.7174594040928706,6350.185075294176,1
2217,188445,0.41689366984958676,5317.902765949608,1
1914,172260,0.5003908384819867,3825.010077735268,1
4548,454800,0.5984361752970335,7599.807945672072,1
1215,99630,0.47367174171386806,2565.067520396747,1
1507,106997,1.5434862780250698,976.361125755031,1
2340,224640,0.16655998680838552,14048.992467152333,1
2959,195294,0.8940291973696096,3309.735306974197,1
1447,164958,1.6940132441703193,854.1845850258984,1
1271,132184,0.2330800937323501,5453.061132966212,1
1351,124292,1.4553745649289946,928.2833660528574,1
3754,281550,1.8959305610724637,1980.0303223534142,1
2073,151329,0.9813624185096752,2112.369457909461,1
2095,240925,0.29576778363678846,7083.25962428931,1
4757,499485,0.26897419484690843,17685.71145907708,1
1921,115260,1.4489957369913329,1325.7457913497576,1
2071,176035,1.2357904808919535,1675.8504228849695,1
1218,123018,1.2240524357040703,995.0554114125111,1
4089,437523,0.33401473603497106,12241.974855779672,1
3800,418000,1.0738175556885017,3538.7761914206612,1
2467,251634,1.3354652133976967,1847.2963393209227,1
4949,455308,0.8731649155174902,5667.886915803212,1
1049,109096,1.6041414558662743,653.9323550076294,1
825,91575,0.20586671529350414,4007.4472399474466,1
2768,298944,0.43398338530818503,6378.1243561533065,1
520,41600,0.25442455882627657,2043.827853721703,1
3984,422304,0.9302953942569844,4282.510721427329,1
1447,104184,0.9269282603731102,1561.0701085082344,1
1282,137174,0.801148432150785,1600.2028445069882,1
3838,295526,1.9729144105637597,1945.3454135921145,1
4599,473697,0.27010993009687695,17026.401059563173,1
4644,301860,1.0593936946716676,4383.639456566042,1
3368,380584,1.8073021665268563,1863.5511329421913,1
1776877990.5452948,3,c2:83:c9:db:0c:46,5a:46:d9:62:e7:8c,unknown,unknown,-1,-1,-1,-1,-1,2,560000000,0,0,0,211,8862,77.72795216741405,7.772795216741404e-08,3264.57399103139,3.26457399103139e-06,2.56,17,2,0,0.3951584784127588,0,0,BENIGN
1776877990.9231136,2,c2:83:c9:db:0c:46,5a:46:d9:62:e7:8c,unknown,unknown,-1,-1,-1,-1,-1,2,556000000,0,0,0,211,8862,78.22620827105132,7.822620827105133e-08,3285.500747384155,3.2855007473841553e-06,2.556,17,2,0,0.385384413555124,0,0,BENIGN
1776877991.353992,1,c2:83:c9:db:0c:46,5a:46:d9:62:e7:8c,unknown,unknown,-1,-1,-1,-1,-1,2,559000000,0,0,0,211,8862,77.76669990029909,7.776669990029908e-08,3266.201395812562,3.2662013958125623e-06,2.559,17,2,0,0.38137297695615724,0,0,BENIGN
1776877992.5623374,1,c2:83:c9:db:0c:46,5a:46:d9:62:e7:8c,unknown,unknown,-1,-1,-1,-1,-1,4,569000000,0,0,0,298,12516,43.28358208955224,4.328358208955224e-08,1817.9104477611943,1.8179104477611943e-06,4.569,17,2,0,0.3813819340870844,0,0,BENIGN
1776877992.999278,2,c2:83:c9:db:0c:46,5a:46:d9:62:e7:8c,unknown,unknown,-1,-1,-1,-1,-1,4,562000000,0,0,0,298,12516,43.369890329012954,4.3369890329012957e-08,1821.5353938185442,1.8215353938185443e-06,4.562,17,2,0,0.3853933706860511,0,0,BENIGN
1776877993.4365084,3,c2:83:c9:db:0c:46,5a:46:d9:62:e7:8c,unknown,unknown,-1,-1,-1,-1,-1,4,565000000,0,0,0,298,12516,43.39152119700749,4.3391521197007494e-08,1822.4438902743148,1.8224438902743147e-06,4.5649999999999995,17,2,0,0.39516743554368594,0,0,BENIGN
1776877994.5864942,2,c2:83:c9:db:0c:46,5a:46:d9:62:e7:8c,unknown,unknown,-1,-1,-1,-1,-1,6,571000000,0,0,0,382,16044,41.81184668989548,4.181184668989548e-08,1756.0975609756101,1.75609756097561e-06,6.571,17,2,0,0.3853933706860511,0,0,BENIGN
1776877995.0403185,2,d2:9b:db:15:5b:e9,5a:46:d9:62:e7:8c,unknown,unknown,-1,-1,-1,-1,-1,3,388000000,0,0,0,91,3822,35.83872573419612,3.583872573419612e-08,1505.226480836237,1.505226480836237e-06,3.388,17,2,0,0.3853933498441571,0,0,BENIGN
1776877995.4654546,1,c2:83:c9:db:0c:46,5a:46:d9:62:e7:8c,unknown,unknown,-1,-1,-1,-1,-1,6,578000000,0,0,0,382,16044,41.81184668989546,4.181184668989546e-08,1756.0975609756094,1.7560975609756094e-06,6.578,17,2,0,0.38138209920503036,0,0,BENIGN
1776877995.8982818,1,d2:9b:db:15:5b:e9,5a:46:d9:62:e7:8c,unknown,unknown,-1,-1,-1,-1,-1,3,312000000,0,0,0,90,3780,35.83872573419612,3.583872573419612e-08,1505.226480836237,1.505226480836237e-06,3.312,17,2,0,0.38138191324519033,0,0,BENIGN
1776877996.3350527,3,c2:83:c9:db:0c:46,5a:46:d9:62:e7:8c,unknown,unknown,-1,-1,-1,-1,-1,6,575000000,0,0,0,382,16044,41.79104477611939,4.179104477611939e-08,1755.2238805970144,1.7552238805970144e-06,6.575,17,2,0,0.39516547442099603,0,0,BENIGN
1776877996.7636302,3,d2:9b:db:15:5b:e9,5a:46:d9:62:e7:8c,unknown,unknown,-1,-1,-1,-1,-1,3,341000000,0,0,0,90,3780,35.82089552238806,3.582089552238806e-08,1504.4776119402984,1.5044776119402984e-06,3.341,17,2,0,0.3951674147017919,0,0,BENIGN
1776877997.232406,2,c2:83:c9:db:0c:46,5a:46:d9:62:e7:8c,unknown,unknown,-1,-1,-1,-1,-1,8,574000000,0,0,0,438,18396,27.958062905641537,2.7958062905641537e-08,1174.2386420369446,1.1742386420369445e-06,8.574,17,2,0,0.3853933706860511,0,0,BENIGN
1776877997.657856,2,d2:9b:db:15:5b:e9,5a:46:d9:62:e7:8c,unknown,unknown,-1,-1,-1,-1,-1,5,391000000,0,0,0,151,6342,29.955067398901647,2.995506739890165e-08,1258.112830753869,1.258112830753869e-06,5.391,17,2,0,0.3853933498441571,0,0,BENIGN
1776877998.0671432,2,06:2d:ba:7d:d2:de,5a:46:d9:62:e7:8c,unknown,unknown,-1,-1,-1,-1,-1,2,164000000,0,0,0,40,1680,17.973040439340988,1.797304043934099e-08,754.8676984523215,7.548676984523215e-07,2.164,17,2,0,0.3853933498441571,0,0,BENIGN
1776877998.5048683,1,c2:83:c9:db:0c:46,5a:46:d9:62:e7:8c,unknown,unknown,-1,-1,-1,-1,-1,8,582000000,0,0,0,440,18480,28.94211576846307,2.894211576846307e-08,1215.5688622754487,1.2155688622754487e-06,8.582,17,2,0,0.38138209920503036,0,0,BENIGN
1776877998.9199862,1,d2:9b:db:15:5b:e9,5a:46:d9:62:e7:8c,unknown,unknown,-1,-1,-1,-1,-1,5,316000000,0,0,0,149,6258,29.44111776447106,2.944111776447106e-08,1236.5269461077844,1.2365269461077844e-06,5.316,17,2,0,0.3813820783631364,0,0,BENIGN
1776877999.365912,1,06:2d:ba:7d:d2:de,5a:46:d9:62:e7:8c,unknown,unknown,-1,-1,-1,-1,-1,2,86000000,0,0,0,38,1596,17.964071856287426,1.7964071856287425e-08,754.4910179640718,7.544910179640718e-07,2.086,17,2,0,0.3744787031888573,0,0,BENIGN
1776877999.8061583,3,c2:83:c9:db:0c:46,5a:46:d9:62:e7:8c,unknown,unknown,-1,-1,-1,-1,-1,8,578000000,0,0,0,438,18396,27.958062905641548,2.7958062905641547e-08,1174.238642036945,1.1742386420369452e-06,8.578,17,2,0,0.39516547442099603,0,0,BENIGN
1776878000.219857,3,d2:9b:db:15:5b:e9,5a:46:d9:62:e7:8c,unknown,unknown,-1,-1,-1,-1,-1,5,344000000,0,0,0,149,6258,29.455816275586617,2.9455816275586616e-08,1237.144283574638,1.237144283574638e-06,5.344,17,2,0,0.39516545357910204,0,0,BENIGN
1776878000.6379282,3,06:2d:ba:7d:d2:de,5a:46:d9:62:e7:8c,unknown,unknown,-1,-1,-1,-1,-1,2,217000000,0,0,0,37,1554,16.94915254237288,1.694915254237288e-08,711.864406779661,7.11864406779661e-07,2.217,17,2,0,0.395180398569223,0,0,BENIGN
1776878001.0823433,2,c2:83:c9:db:0c:46,5a:46:d9:62:e7:8c,unknown,unknown,-1,-1,-1,-1,-1,10,583000000,0,0,0,493,20762,27.376804380288696,2.7376804380288698e-08,1177.7003484320555,1.1777003484320556e-06,10.583,17,2,0,0.3853933706860511,0,0,BENIGN
1776878001.537432,2,d2:9b:db:15:5b:e9,5a:46:d9:62:e7:8c,unknown,unknown,-1,-1,-1,-1,-1,7,400000000,0,0,0,201,8442,24.888003982080633,2.4888003982080633e-08,1045.2961672473866,1.0452961672473867e-06,7.4,17,2,0,0.3853933498441571,0,0,BENIGN
1776878002.0135114,2,06:2d:ba:7d:d2:de,5a:46:d9:62:e7:8c,unknown,unknown,-1,-1,-1,-1,-1,4,173000000,0,0,0,94,3948,26.879044300647088,2.6879044300647088e-08,1128.9198606271777,1.1289198606271777e-06,4.173,17,2,0,0.3853933498441571,0,0,BENIGN
1776878002.5664196,1,c2:83:c9:db:0c:46,5a:46:d9:62:e7:8c,unknown,unknown,-1,-1,-1,-1,-1,10,591000000,0,0,0,493,20762,26.381284221005494,2.6381284221005495e-08,1135.888501742161,1.135888501742161e-06,10.591,17,2,0,0.38138209920503036,0,0,BENIGN
1776878003.0304086,1,d2:9b:db:15:5b:e9,5a:46:d9:62:e7:8c,unknown,unknown,-1,-1,-1,-1,-1,7,325000000,0,0,0,200,8400,25.385764061722245,2.5385764061722246e-08,1066.2020905923343,1.0662020905923344e-06,7.325,17,2,0,0.3813820783631364,0,0,BENIGN
1776878003.5491948,1,06:2d:ba:7d:d2:de,5a:46:d9:62:e7:8c,unknown,unknown,-1,-1,-1,-1,-1,4,95000000,0,0,0,92,3864,26.879044300647088,2.6879044300647088e-08,1128.9198606271777,1.1289198606271777e-06,4.095,17,2,0,0.3744787031888573,0,0,BENIGN
1776878004.0052094,3,c2:83:c9:db:0c:46,5a:46:d9:62:e7:8c,unknown,unknown,-1,-1,-1,-1,-1,10,587000000,0,0,0,493,20762,27.376804380288696,2.7376804380288698e-08,1177.7003484320555,1.1777003484320556e-06,10.587,17,2,0,0.39516547442099603,0,0,BENIGN
1776878004.4668887,3,d2:9b:db:15:5b:e9,5a:46:d9:62:e7:8c,unknown,unknown,-1,-1,-1,-1,-1,7,353000000,0,0,0,200,8400,25.385764061722256,2.5385764061722256e-08,1066.2020905923348,1.0662020905923348e-06,7.353,17,2,0,0.39516545357910204,0,0,BENIGN
1776878004.9708016,3,06:2d:ba:7d:d2:de,5a:46:d9:62:e7:8c,unknown,unknown,-1,-1,-1,-1,-1,4,226000000,0,0,0,91,3822,41.571493832800364,4.157149383280036e-08,1746.0027409776153,1.7460027409776152e-06,4.226,17,2,0,0.3951674147017919,0,0,BENIGN
1776878005.43727,2,c2:83:c9:db:0c:46,5a:46:d9:62:e7:8c,unknown,unknown,-1,-1,-1,-1,-1,12,591000000,0,0,0,541,22778,23.904382470119533,2.390438247011953e-08,1003.9840637450203,1.0039840637450203e-06,12.591,17,2,0,0.3853933706860511,0,0,BENIGN
1776878005.8840714,2,d2:9b:db:15:5b:e9,5a:46:d9:62:e7:8c,unknown,unknown,-1,-1,-1,-1,-1,9,408000000,0,0,0,250,10500,24.40239043824702,2.4402390438247023e-08,1024.900398406375,1.024900398406375e-06,9.408,17,2,0,0.3853933498441571,0,0,BENIGN
1776878006.3616674,2,06:2d:ba:7d:d2:de,5a:46:d9:62:e7:8c,unknown,unknown,-1,-1,-1,-1,-1,6,181000000,0,0,0,142,5964,23.904382470119522,2.390438247011952e-08,1003.98406374502,1.00398406374502e-06,6.181,17,2,0,0.3853933498441571,0,0,BENIGN
1776878006.8050752,1,c2:83:c9:db:0c:46,5a:46:d9:62:e7:8c,unknown,unknown,-1,-1,-1,-1,-1,12,599000000,0,0,0,541,22778,23.90438247011951,2.390438247011951e-08,1003.9840637450195,1.0039840637450194e-06,12.599,17,2,0,0.38138209920503036,0,0,BENIGN
1776878007.2594917,1,d2:9b:db:15:5b:e9,5a:46:d9:62:e7:8c,unknown,unknown,-1,-1,-1,-1,-1,9,333000000,0,0,0,249,10458,24.40239043824701,2.440239043824701e-08,1024.9003984063745,1.0249003984063745e-06,9.333,17,2,0,0.3813820783631364,0,0,BENIGN
1776878007.7033846,1,06:2d:ba:7d:d2:de,5a:46:d9:62:e7:8c,unknown,unknown,-1,-1,-1,-1,-1,6,103000000,0,0,0,140,5880,23.904382470119522,2.390438247011952e-08,1003.98406374502,1.00398406374502e-06,6.103,17,2,0,0.3744637581987363,0,0,BENIGN
1776878008.1483893,3,c2:83:c9:db:0c:46,5a:46:d9:62:e7:8c,unknown,unknown,-1,-1,-1,-1,-1,12,595000000,0,0,0,541,22778,23.90438247011951,2.390438247011951e-08,1003.9840637450195,1.0039840637450194e-06,12.595,17,2,0,0.39516547442099603,0,0,BENIGN
1776878008.5999064,3,d2:9b:db:15:5b:e9,5a:46:d9:62:e7:8c,unknown,unknown,-1,-1,-1,-1,-1,9,361000000,0,0,0,249,10458,24.402390438247,2.4402390438247e-08,1024.900398406374,1.024900398406374e-06,9.361,17,2,0,0.39516545357910204,0,0,BENIGN
1776878009.03571,3,06:2d:ba:7d:d2:de,5a:46:d9:62:e7:8c,unknown,unknown,-1,-1,-1,-1,-1,6,234000000,0,0,0,139,5838,63.52833638025595,6.352833638025595e-08,2668.19012797075,2.6681901279707497e-06,6.234,17,2,0,0.39516545357910204,0,0,BENIGN
1776878009.4924176,2,c2:83:c9:db:0c:46,5a:46:d9:62:e7:8c,unknown,unknown,-1,-1,-1,-1,-1,14,603000000,0,0,0,584,24584,21.37176938369781,2.137176938369781e-08,897.6143141153079,8.976143141153079e-07,14.603,17,2,0,0.38255036431907385,0,0,BENIGN
1776878010.0011907,2,d2:9b:db:15:5b:e9,5a:46:d9:62:e7:8c,unknown,unknown,-1,-1,-1,-1,-1,11,420000000,0,0,0,292,12264,20.874751491053672,2.0874751491053673e-08,876.7395626242543,8.767395626242543e-07,11.42,17,2,0,0.3853933498441571,0,0,BENIGN
1776878010.4405038,2,06:2d:ba:7d:d2:de,5a:46:d9:62:e7:8c,unknown,unknown,-1,-1,-1,-1,-1,8,193000000,0,0,0,183,7686,20.37773359840955,2.037773359840955e-08,855.864811133201,8.55864811133201e-07,8.193,17,2,0,0.3853933498441571,0,0,BENIGN
1776878010.8650146,1,c2:83:c9:db:0c:46,5a:46:d9:62:e7:8c,unknown,unknown,-1,-1,-1,-1,-1,14,610000000,0,0,0,584,24584,21.38239681750374,2.138239681750374e-08,898.060666335157,8.980606663351569e-07,14.61,17,2,0,0.3785390928380531,0,0,BENIGN
1776878011.3223586,1,d2:9b:db:15:5b:e9,5a:46:d9:62:e7:8c,unknown,unknown,-1,-1,-1,-1,-1,11,344000000,0,0,0,291,12222,20.885131775236207,2.0885131775236208e-08,877.1755345599207,8.771755345599207e-07,11.344,17,2,0,0.3813820783631364,0,0,BENIGN
1776878011.7592695,1,06:2d:ba:7d:d2:de,5a:46:d9:62:e7:8c,unknown,unknown,-1,-1,-1,-1,-1,8,114000000,0,0,0,181,7602,20.38786673296866,2.0387866732968662e-08,856.2904027846838,8.562904027846838e-07,8.114,17,2,0,0.3744637581987363,0,0,BENIGN
1776878012.2321024,3,c2:83:c9:db:0c:46,5a:46:d9:62:e7:8c,unknown,unknown,-1,-1,-1,-1,-1,14,607000000,0,0,0,584,24584,21.371769383697828,2.137176938369783e-08,897.6143141153087,8.976143141153087e-07,14.607,17,2,0,0.3923224680540187,0,0,BENIGN
1776878012.713202,3,d2:9b:db:15:5b:e9,5a:46:d9:62:e7:8c,unknown,unknown,-1,-1,-1,-1,-1,11,373000000,0,0,0,291,12222,20.87475149105369,2.087475149105369e-08,876.7395626242551,8.767395626242551e-07,11.373,17,2,0,0.39516545357910204,0,0,BENIGN
1776878013.1903539,3,06:2d:ba:7d:d2:de,5a:46:d9:62:e7:8c,unknown,unknown,-1,-1,-1,-1,-1,8,246000000,0,0,0,180,7560,82.11678832116787,8.211678832116787e-08,3448.905109489051,3.448905109489051e-06,8.246,17,2,0,0.39515649644817485,0,0,BENIGN
1776878013.650973,2,c2:83:c9:db:0c:46,5a:46:d9:62:e7:8c,unknown,unknown,-1,-1,-1,-1,-1,16,602000000,0,0,0,623,26222,19.509754877438713,1.9509754877438712e-08,819.409704852426,8.19409704852426e-07,16.602,17,2,0,0.38255036431907385,0,0,BENIGN
1776878014.095381,2,d2:9b:db:15:5b:e9,5a:46:d9:62:e7:8c,unknown,unknown,-1,-1,-1,-1,-1,13,419000000,0,0,0,328,13776,18.00900450225112,1.8009004502251118e-08,756.3781890945471,7.563781890945471e-07,13.419,17,2,0,0.3825503434771798,0,0,BENIGN
1776878014.5332553,2,06:2d:ba:7d:d2:de,5a:46:d9:62:e7:8c,unknown,unknown,-1,-1,-1,-1,-1,10,192000000,0,0,0,220,9240,18.509254627313652,1.8509254627313652e-08,777.3886943471733,7.773886943471733e-07,10.192,17,2,0,0.3853933498441571,0,0,BENIGN
1776878015.0365798,1,c2:83:c9:db:0c:46,5a:46:d9:62:e7:8c,unknown,unknown,-1,-1,-1,-1,-1,16,609000000,0,0,0,623,26222,19.509754877438695,1.9509754877438695e-08,819.4097048524253,8.194097048524254e-07,16.609,17,2,0,0.3785390928380531,0,0,BENIGN
1776878015.4880173,1,d2:9b:db:15:5b:e9,5a:46:d9:62:e7:8c,unknown,unknown,-1,-1,-1,-1,-1,13,343000000,0,0,0,327,13734,18.00900450225112,1.8009004502251118e-08,756.3781890945471,7.563781890945471e-07,13.343,17,2,0,0.3785390719961591,0,0,BENIGN
1776878015.9374924,1,06:2d:ba:7d:d2:de,5a:46:d9:62:e7:8c,unknown,unknown,-1,-1,-1,-1,-1,10,113000000,0,0,0,218,9156,18.50925462731367,1.8509254627313668e-08,777.388694347174,7.773886943471741e-07,10.113,17,2,0,0.3744637581987363,0,0,BENIGN
1776878016.3846018,3,c2:83:c9:db:0c:46,5a:46:d9:62:e7:8c,unknown,unknown,-1,-1,-1,-1,-1,16,607000000,0,0,0,623,26222,19.5,1.95e-08,819.0,8.19e-07,16.607,17,2,0,0.3923224680540187,0,0,BENIGN
1776878016.8842742,3,d2:9b:db:15:5b:e9,5a:46:d9:62:e7:8c,unknown,unknown,-1,-1,-1,-1,-1,13,373000000,0,0,0,327,13734,18.0,1.8e-08,756.0,7.56e-07,13.373,17,2,0,0.3923224472121247,0,0,BENIGN
1776878017.336802,3,06:2d:ba:7d:d2:de,5a:46:d9:62:e7:8c,unknown,unknown,-1,-1,-1,-1,-1,10,246000000,0,0,0,217,9114,99.54128440366974,9.954128440366974e-08,4180.733944954129,4.180733944954128e-06,10.246,17,2,0,0.3790122704302514,0,0,BENIGN
